"id","Month","Day","Year","Time","AM/PM","Day_of_Week","Object_1","Object_2","Street_Number","Street_Name","Cross_Street","Location"
29261,6,10,2013,"06:27:00","AM","Monday","Auto","Auto","","PEARL ST","Chestnut St"," PEARL ST & Chestnut St Cambridge, MA"
23735,1,26,2010,"06:30:00","AM","Tuesday","Auto","Pedestrian","","OXFORD AVE","EVERETT ST"," OXFORD AVE & EVERETT ST Cambridge, MA"
24362,6,19,2010,"06:30:00","AM","Saturday","Auto","Auto",27,"Fairmont Ave","","27 Fairmont Ave Cambridge, MA"
24871,9,22,2010,"06:30:00","AM","Wednesday","Auto","Parked Vehicle",62,"Richdale Ave","","62 Richdale Ave Cambridge, MA"
24995,10,27,2010,"06:30:00","AM","Wednesday","Auto","Auto","","Cambridge St","Windsor St"," Cambridge St & Windsor St Cambridge, MA"
25448,2,1,2011,"06:30:00","AM","Tuesday","Truck","Parked Vehicle","","ESSEX ST","Bishop Allen Dr"," ESSEX ST & Bishop Allen Dr Cambridge, MA"
25480,2,4,2011,"06:30:00","AM","Friday","Auto","Parked Vehicle",63,"Church St","","63 Church St Cambridge, MA"
25553,2,10,2011,"06:30:00","AM","Thursday","Auto","Parked Vehicle",187,"Webster Ave","","187 Webster Ave Cambridge, MA"
25791,3,31,2011,"06:30:00","AM","Thursday","Auto","Parked Vehicle","","Cambridge St","OAKLAND ST"," Cambridge St & OAKLAND ST Cambridge, MA"
26069,6,9,2011,"06:30:00","AM","Thursday","Auto","Auto",134,"MOUNT AUBURN ST","","134 MOUNT AUBURN ST Cambridge, MA"
26349,8,15,2011,"06:30:00","AM","Monday","Auto","Auto","","Broadway","Hampshire St"," Broadway & Hampshire St Cambridge, MA"
26587,10,6,2011,"06:30:00","AM","Thursday","Auto","Van","","Brattle St","MOUNT AUBURN ST"," Brattle St & MOUNT AUBURN ST Cambridge, MA"
28657,1,26,2013,"06:30:00","AM","Saturday","Auto","Fixed Object","","Aberdeen Way","MOUNT AUBURN ST"," Aberdeen Way & MOUNT AUBURN ST Cambridge, MA"
29743,10,6,2013,"06:30:00","AM","Sunday","Auto","Parked Vehicle","","Tremont St","Broadway"," Tremont St & Broadway Cambridge, MA"
29932,11,14,2013,"06:30:00","AM","Thursday","Auto","Auto",64,"PEARL ST","","64 PEARL ST Cambridge, MA"
30008,12,2,2013,"06:30:00","AM","Monday","Auto","Auto","","Massachusetts Ave","Cedar St"," Massachusetts Ave & Cedar St Cambridge, MA"
31287,9,15,2012,"06:30:00","AM","Saturday","Auto","Parked Vehicle","","HURON AVE","Aberdeen Way"," HURON AVE & Aberdeen Way Cambridge, MA"
25561,2,11,2011,"06:32:00","AM","Thursday","Bicycle","Parked Vehicle","","Trowbridge St","MEMORIAL DR"," Trowbridge St & MEMORIAL DR Cambridge, MA"
30843,6,1,2012,"06:33:00","AM","Friday","Auto","Bicycle","","MOUNT AUBURN ST","HOMER AVE"," MOUNT AUBURN ST & HOMER AVE Cambridge, MA"
31074,7,31,2012,"06:33:00","AM","Tuesday","Auto","Taxi","","Broadway","Galileo Galilei Way"," Broadway & Galileo Galilei Way Cambridge, MA"
23983,3,30,2010,"06:35:00","AM","Tuesday","Auto","Pedestrian",428,"Massachusetts Ave","","428 Massachusetts Ave Cambridge, MA"
26716,10,28,2011,"06:35:00","AM","Friday","Auto","Pedestrian","","Belmont St","ERICSSON ST"," Belmont St & ERICSSON ST Cambridge, MA"
31208,8,29,2012,"06:35:00","AM","Wednesday","Auto","Auto","","Concord Ave","Bond St"," Concord Ave & Bond St Cambridge, MA"
29280,6,15,2013,"06:36:00","AM","Saturday","Auto","Parked Vehicle",1199,"Cambridge St","","1199 Cambridge St Cambridge, MA"
23790,2,12,2010,"06:40:00","AM","Friday","Auto","Auto","","MASON ST","PHILLIPS PL"," MASON ST & PHILLIPS PL Cambridge, MA"
26458,9,8,2011,"06:40:00","AM","Thursday","Auto","Taxi","","Massachusetts Ave","Shepard St"," Massachusetts Ave & Shepard St Cambridge, MA"
26762,11,8,2011,"06:40:00","AM","Tuesday","Auto","Auto","","Portland St","Broadway"," Portland St & Broadway Cambridge, MA"
27111,11,9,2011,"06:40:00","AM","","Truck","Parked Vehicle","","Inman St",""," Inman St &  Cambridge, MA"
28879,3,15,2013,"06:40:00","AM","Friday","Auto","Auto","","Massachusetts Ave","FRESH POND PKY"," Massachusetts Ave & FRESH POND PKY Cambridge, MA"
28993,4,12,2013,"06:40:00","AM","Saturday","Auto","Auto","","Concord Ave","HURON AVE"," Concord Ave & HURON AVE Cambridge, MA"
29945,11,18,2013,"06:40:00","AM","Monday","Auto","Bicycle","","Massachusetts Ave","PEARL ST"," Massachusetts Ave & PEARL ST Cambridge, MA"
31466,10,22,2012,"06:40:00","AM","Monday","Auto","Auto",581,"Massachusetts Ave","","581 Massachusetts Ave Cambridge, MA"
31495,10,30,2012,"06:40:00","AM","Tuesday","Auto","Auto",2375,"Massachusetts Ave","","2375 Massachusetts Ave Cambridge, MA"
29518,8,16,2013,"06:42:00","AM","Friday","Auto","Bicycle","","MOUNT AUBURN ST","HOMER AVE"," MOUNT AUBURN ST & HOMER AVE Cambridge, MA"
31419,10,10,2012,"06:43:00","AM","Wednesday","Auto","Pedestrian","","Beech St","Peabody St"," Beech St & Peabody St Cambridge, MA"
29328,6,26,2013,"06:44:00","AM","Wednesday","Auto","Auto","","HARVARD ST","ELLERY PL"," HARVARD ST & ELLERY PL Cambridge, MA"
24698,8,31,2010,"06:45:00","AM","Tuesday","Auto","Bicycle","","GARDEN ST","MASON ST"," GARDEN ST & MASON ST Cambridge, MA"
25072,11,2,2010,"06:45:00","AM","","Auto","Parked Vehicle",1001,"Cambridge St","","1001 Cambridge St Cambridge, MA"
25619,2,22,2011,"06:45:00","AM","Tuesday","Auto","Parked Vehicle",166,"Albany St","","166 Albany St Cambridge, MA"
26299,7,31,2011,"06:45:00","AM","Sunday","Auto","Fixed Object","","Alewife Brook Pky","Terminal Rd"," Alewife Brook Pky & Terminal Rd Cambridge, MA"
26784,11,11,2011,"06:45:00","AM","Friday","Auto","Auto","","MOULTON ST","Concord Ave"," MOULTON ST & Concord Ave Cambridge, MA"
28797,2,25,2013,"06:45:00","AM","Monday","Truck","Parked Vehicle",6,"MAY ST","","6 MAY ST Cambridge, MA"
29065,5,1,2013,"06:45:00","AM","Wednesday","Auto","Auto",92,"Washington Ave","","92 Washington Ave Cambridge, MA"
29166,5,22,2013,"06:45:00","AM","Wednesday","Auto","Pedestrian","","Massachusetts Ave","Windsor St"," Massachusetts Ave & Windsor St Cambridge, MA"
31332,9,18,2012,"06:45:00","AM","Tuesday","Truck","",8,"Education Way","","8 Education Way Cambridge, MA"
25697,3,7,2011,"06:47:00","AM","Monday","Auto","Auto",50,"Broadway","","50 Broadway Cambridge, MA"
