"Month","Day","Year","Location","Object_1","Object_2","Events"
2,22,2012," Cambridge St & ELLERY ST Cambridge, MA","Auto","Pedestrian",""
2,20,2012,"21 Water St Cambridge, MA","Auto","Parked Vehicle",""
2,21,2012," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA","Van","Auto","Rain"
2,23,2012," Western Ave & Putnam Ave Cambridge, MA","Auto","Bicycle","Rain"
2,21,2012," Massachusetts Ave & PROSPECT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
2,22,2012,"89 ELM ST Cambridge, MA","Auto","Parked Vehicle",""
2,22,2012,"1 HANCOCK PARK Cambridge, MA","Auto","Parked Vehicle",""
2,23,2012,"125 Vassar St Cambridge, MA","Auto","Pedestrian","Rain"
2,23,2012," PLEASANT ST & Franklin St Cambridge, MA","Auto","Auto","Rain"
2,23,2012,"777 Concord Ave Cambridge, MA","Auto","Fixed Object","Rain"
2,23,2012," DAVENPORT ST & Massachusetts Ave Cambridge, MA","Auto","Bicycle","Rain"
2,23,2012," Sidney St & ERIE ST Cambridge, MA","Auto","Auto","Rain"
2,23,2012," Hampshire St &  Cambridge, MA","Auto","Fixed Object","Rain"
2,24,2012,"144 MOUNT AUBURN ST Cambridge, MA","Auto","Fixed Object","Rain-Snow"
2,24,2012,"100 Cambridgeside Pl Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,24,2012,"615 Concord Ave Cambridge, MA","Auto","Pedestrian","Rain-Snow"
2,24,2012," Broadway & Galileo Galilei Way Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,25,2012,"1 Porter Cir Cambridge, MA","Auto","Parked Vehicle",""
1,31,2012," Massachusetts Ave & Alberta Ter Cambridge, MA","Auto","Parked Vehicle",""
2,26,2012,"41 PRENTISS ST Cambridge, MA","Auto","Parked Vehicle",""
2,27,2012," MONTGOMERY ST & DUDLEY ST Cambridge, MA","Auto","Parked Vehicle",""
2,29,2012," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA","Auto","Bus (Other)","Fog-Rain-Snow"
2,29,2012," Bishop Allen Dr & MAIN ST Cambridge, MA","Auto","Auto","Fog-Rain-Snow"
2,29,2012," Cambridge St & Hampshire St Cambridge, MA","Auto","Auto","Fog-Rain-Snow"
2,29,2012," PACIFIC ST & Landsdowne St Cambridge, MA","Auto","Fixed Object","Fog-Rain-Snow"
2,29,2012," ELM ST & Broadway Cambridge, MA","Auto","Bicycle","Fog-Rain-Snow"
2,28,2012," Massachusetts Ave & Walden St Cambridge, MA","Auto","Bicycle",""
2,28,2012," Cambridge St & ROBERTS RD Cambridge, MA","Auto","Truck",""
2,28,2012," Third St & MUNROE ST Cambridge, MA","Auto","Fixed Object",""
2,28,2012,"771 Cambridge St Cambridge, MA","Auto","Parked Vehicle",""
2,28,2012," Hampshire St & Tremont St Cambridge, MA","Auto","Taxi",""
2,28,2012," Broadway & Hampshire St Cambridge, MA","Bus (Other)","Bicycle",""
3,1,2012,"168 Alewife Brook Pky Cambridge, MA","Auto","Fixed Object","Rain-Snow"
3,1,2012," Cambridge St & FIRST ST Cambridge, MA","Auto","Taxi","Rain-Snow"
3,1,2012,"319 Concord Ave Cambridge, MA","Auto","Fixed Object","Rain-Snow"
3,1,2012," SHERMAN ST & Walden Mews Cambridge, MA","Truck","Auto","Rain-Snow"
3,1,2012,"40 Rindge Ave Cambridge, MA","Truck","Fixed Object","Rain-Snow"
3,1,2012," Albany St & Massachusetts Ave Cambridge, MA","Auto","Auto","Rain-Snow"
3,2,2012," HARVARD ST & HANCOCK PARK Cambridge, MA","Auto","Auto",""
3,2,2012," Cambridgepark Dr & Alewife Brook Pky Cambridge, M","Auto","Auto",""
3,3,2012,"4 University Pl Cambridge, MA","Auto","Auto","Rain-Snow"
3,3,2012," JFK St & MEMORIAL DR Cambridge, MA","Auto","Auto","Rain-Snow"
3,3,2012," Massachusetts Ave & Vassar St Cambridge, MA","Taxi","Parked Vehicle","Rain-Snow"
3,4,2012," Bent St & FULKERSON ST Cambridge, MA","Auto","Taxi",""
3,4,2012,"781 MAIN ST Cambridge, MA","Auto","Auto",""
3,4,2012,"14 PLYMOUTH ST Cambridge, MA","Auto","Auto",""
2,28,2012,"2480 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
3,3,2012," Carver St &  Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
3,4,2012," Massachusetts Ave & Blake St Cambridge, MA","Truck","Auto",""
3,4,2012," Hampshire St & Norfolk St Cambridge, MA","Auto","Auto",""
3,4,2012,"0 GARDEN ST Cambridge, MA","Auto","Fixed Object",""
2,1,2012," Concord Ave & Bond St Cambridge, MA","Auto","Auto","Rain"
3,6,2012," Massachusetts Ave & STATE ST Cambridge, MA","School Bus","Auto",""
3,6,2012," FRESH POND PKY &  Cambridge, MA","Auto","Auto",""
1,20,2012,"AM ST","Auto","Auto","Fog-Snow"
3,5,2012," Massachusetts Ave & RICHARD AVE Cambridge, MA","Auto","Auto",""
3,7,2012," MAGAZINE ST & Chestnut St Cambridge, MA","Auto","Parked Vehicle",""
3,7,2012,"1 Hampshire St Cambridge, MA","Auto","Bicycle",""
3,4,2012," MAGAZINE ST & Chestnut St Cambridge, MA","Auto","Parked Vehicle",""
3,8,2012,"32 Vassar St Cambridge, MA","Auto","Truck",""
3,8,2012,"1697 Cambridge St Cambridge, MA","Auto","Parked Vehicle",""
3,8,2012,"1920 Massachusetts Ave Cambridge, MA","Auto","Auto",""
3,8,2012,"164 Hampshire St Cambridge, MA","Auto","Bicycle",""
3,8,2012,"691 HURON AVE Cambridge, MA","Auto","Fixed Object",""
3,8,2012,"691 HURON AVE Cambridge, MA","Auto","Parked Vehicle",""
3,8,2012,"667 GREEN ST Cambridge, MA","Auto","Auto",""
3,9,2012," SPRINGFIELD ST & Cambridge St Cambridge, MA","Auto","Bicycle","Rain-Snow"
3,9,2012,"831 Massachusetts Ave Cambridge, MA","Auto","Bicycle","Rain-Snow"
3,10,2012,"95 Moore St Cambridge, MA","Auto","Auto","Snow"
3,11,2012," Brookline St & EMILY ST Cambridge, MA","Auto","Parked Vehicle",""
3,4,2012,"2000 Massachusetts Ave Cambridge, MA","Auto","Auto",""
3,10,2012," FAYERWEATHER ST & Concord Ave Cambridge, MA","Auto","Parked Vehicle","Snow"
3,8,2012," University Pl & MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle",""
3,12,2012," Galileo Galilei Way & Broadway Cambridge, MA","Auto","Bicycle",""
3,12,2012,"1 Porter Sq Cambridge, MA","Auto","Parked Vehicle",""
2,13,2012," Massachusetts Ave & MARTIN ST Cambridge, MA","Auto","Parked Vehicle","Snow"
3,14,2012,"27 SPINELLI PL Cambridge, MA","Truck","Fixed Object","Fog"
3,14,2012,"1350 Massachusetts Ave Cambridge, MA","Auto","Fixed Object","Fog"
3,14,2012,"2526 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Fog"
3,14,2012,"27 LINCOLN WAY Cambridge, MA","Auto","Parked Vehicle","Fog"
3,15,2012," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Auto","Rain"
3,15,2012,"15 PEARL ST Cambridge, MA","Auto","Auto","Rain"
3,8,2012," Bennett St & University Pl Cambridge, MA","Auto","Auto",""
3,16,2012," GREEN ST & Sidney St Cambridge, MA","Auto","Pedestrian","Rain"
3,16,2012,"","Auto","Parked Vehicle","Rain"
3,16,2012," Broadway & Tremont St Cambridge, MA","Auto","Auto","Rain"
3,16,2012," Cambridge St & Berkshire St Cambridge, MA","Auto","Auto","Rain"
3,16,2012," Massachusetts Ave & MEMORIAL DR Cambridge, MA","Auto","Auto","Rain"
3,18,2012," Broadway & Windsor St Cambridge, MA","Auto","Auto",""
3,18,2012," Concord Ave & MOULTON ST Cambridge, MA","Auto","Auto",""
3,19,2012," Putnam Ave & Western Ave Cambridge, MA","Auto","Auto",""
3,16,2012,"700 HURON AVE Cambridge, MA","Auto","Parked Vehicle","Rain"
3,17,2012,"1572 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
3,18,2012," Cedar St &  Cambridge, MA","Auto","Moped",""
3,19,2012," Berkshire St & York St Cambridge, MA","Auto","Auto",""
3,19,2012,"17 SUMNER RD Cambridge, MA","Auto","Truck",""
3,20,2012," Cardinal Medeiros Ave &  Cambridge, MA","Auto","Auto",""
3,10,2012," SEVENTH ST & Thorndike St Cambridge, MA","Auto","Parked Vehicle","Snow"
3,20,2012," Bow St & Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
3,20,2012,"1731 Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
3,20,2012,"125 MOUNT AUBURN ST Cambridge, MA","Auto","Bicycle",""
3,21,2012,"10 MAGAZINE ST Cambridge, MA","Auto","Auto",""
3,21,2012," Banks St & FLAGG ST Cambridge, MA","Auto","Parked Vehicle",""
3,22,2012," Broadway & Windsor St Cambridge, MA","Auto","Truck",""
3,21,2012," Peabody St & GARDEN ST Cambridge, MA","Auto","Auto",""
3,22,2012," Third St & Rogers St Cambridge, MA","Auto","Pedestrian",""
3,22,2012," Jackson Pl & Rindge Ave Cambridge, MA","Auto","Auto",""
3,22,2012,"20 JFK St Cambridge, MA","Auto","Auto",""
3,23,2012,"31 SMITH PL Cambridge, MA","Auto","Parked Vehicle",""
3,23,2012,"103 Cambridge St Cambridge, MA","Auto","Fixed Object",""
3,23,2012,"733 Concord Ave Cambridge, MA","Auto","Parked Vehicle",""
3,23,2012," HURON AVE & GROVE AVE Cambridge, MA","Auto","Auto",""
2,23,2012," FAWCETT ST & Concord Ave Cambridge, MA","Auto","Auto","Rain"
3,23,2012,"198 Alewife Brook Pky Cambridge, MA","Auto","Auto",""
3,24,2012," Richdale Ave &  Cambridge, MA","Auto","Parked Vehicle",""
3,25,2012,"11 MAGAZINE ST Cambridge, MA","Auto","Auto","Rain"
3,25,2012,"950 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
3,23,2012,"12 MOUNT AUBURN ST Cambridge, MA","Motorcycle","Fixed Object",""
3,25,2012," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Parked Vehicle","Rain"
3,26,2012,"100 Cambridgeside Pl Cambridge, MA","Auto","Parked Vehicle",""
3,26,2012," Second St & SPRING ST Cambridge, MA","Auto","Parked Vehicle",""
3,26,2012,"237 Franklin St Cambridge, MA","Auto","Auto",""
3,26,2012," FRESH POND PKY & HURON AVE Cambridge, MA","Auto","Bicycle",""
3,27,2012,"11 MONTGOMERY ST Cambridge, MA","Auto","Parked Vehicle",""
3,26,2012," SHERMAN ST &  Cambridge, MA","School Bus","Auto",""
3,27,2012," Massachusetts Ave & PEARL ST Cambridge, MA","Bus (Other)","Pedestrian",""
3,27,2012," MAIN ST & Broadway Cambridge, MA","Auto","Pedestrian",""
3,28,2012," Massachusetts Ave & Russell St Cambridge, MA","Auto","Bicycle","Rain"
3,28,2012,"","Auto","Fixed Object","Rain"
3,1,2012,"91 SHERMAN ST Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
3,15,2012,"50 Rindge Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
3,27,2012,"8 DAVENPORT ST Cambridge, MA","Auto","Parked Vehicle",""
3,28,2012," Ash St & MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle","Rain"
3,21,2012,"1 Leighton Cambridge, MA","Auto","Auto",""
3,21,2012,"2254 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
3,30,2012," Massachusetts Ave & Blake St Cambridge, MA","Auto","Auto",""
3,30,2012,"265 Allston St Cambridge, MA","Auto","Bicycle",""
3,30,2012,"1124 Cambridge St Cambridge, MA","Auto","Bicycle",""
3,30,2012," PLEASANT ST & Putnam Ave Cambridge, MA","Auto","Auto",""
3,30,2012,"198 Franklin St Cambridge, MA","Auto","Parked Vehicle",""
3,31,2012," Hampshire St & Tremont St Cambridge, MA","Auto","Parked Vehicle","Rain"
4,1,2012," Windsor St & Market St Cambridge, MA","Auto","Auto","Rain"
4,1,2012," Massachusetts Ave & Wendell St Cambridge, MA","Auto","Auto","Rain"
4,1,2012," ESSEX ST & Bishop Allen Dr Cambridge, MA","Auto","Parked Vehicle","Rain"
4,2,2012,"36 Tremont St Cambridge, MA","Auto","Parked Vehicle","Rain"
4,2,2012," Cambridge St & SUMNER RD Cambridge, MA","Auto","Bicycle","Rain"
4,2,2012," Cambridge St & ELM ST Cambridge, MA","Auto","Auto","Rain"
3,14,2012," ESSEX ST & PERCY PL Cambridge, MA","Auto","Fixed Object","Fog"
3,28,2012," Cardinal Medeiros Ave & Cambridge St Cambridge, M","Auto","School Bus","Rain"
4,3,2012," Brookline St & Chestnut St Cambridge, MA","Auto","Pedestrian",""
4,3,2012," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Bicycle",""
4,3,2012,"260 HARVARD ST Cambridge, MA","Auto","Auto",""
3,23,2012," Massachusetts Ave & Albany St Cambridge, MA","Auto","Bicycle",""
2,27,2012," MOUNT AUBURN ST & HOMER AVE Cambridge, MA","Auto","Auto",""
2,24,2012," GARDEN ST & Massachusetts Ave Cambridge, MA","Auto","Auto","Rain-Snow"
4,1,2012,"6 ESSEX ST Cambridge, MA","Auto","Parked Vehicle","Rain"
4,4,2012," White St &  Cambridge, MA","Auto","Parked Vehicle",""
4,4,2012," Bristol St & Cardinal Medeiros Ave Cambridge, MA","Auto","Auto",""
4,4,2012,"3 GARDEN ST Cambridge, MA","Bus (Other)","Parked Vehicle",""
4,4,2012,"243 Broadway Cambridge, MA","Auto","Bicycle",""
4,4,2012," Bishop Allen Dr & Columbia St Cambridge, MA","Auto","Bicycle",""
4,5,2012,"2 Cambridge Ctr Cambridge, MA","Auto","Auto",""
3,30,2012,"70 Hampshire St Cambridge, MA","Auto","Auto",""
3,31,2012,"1683 Cambridge St Cambridge, MA","Auto","Auto","Rain"
3,31,2012," Charles St & FIRST ST Cambridge, MA","Auto","Parked Vehicle","Rain"
4,4,2012,"198 Alewife Brook Pky Cambridge, MA","Auto","Auto",""
4,5,2012,"710 MAIN ST Cambridge, MA","Auto","Bicycle",""
4,5,2012," New St & Fresh Pond Ln Cambridge, MA","Auto","Pedestrian",""
4,6,2012,"340 River St Cambridge, MA","Auto","Parked Vehicle",""
4,6,2012,"1 Cedar Sq Cambridge, MA","Auto","Parked Vehicle",""
4,7,2012," Western Ave & Massachusetts Ave Cambridge, MA","Bicycle","Parked Vehicle",""
4,7,2012," Alewife Brook Pky & MATIGNON RD Cambridge, MA","Auto","Bicycle",""
4,7,2012,"0 GARDEN ST Cambridge, MA","Auto","Auto",""
4,8,2012," Sidney St & Tudor St Cambridge, MA","Auto","Auto",""
4,9,2012," MOUNT AUBURN ST & Putnam Ave Cambridge, MA","Auto","Auto",""
4,9,2012,"55 Franklin St Cambridge, MA","Auto","Parked Vehicle",""
4,9,2012," MAIN ST & Portland St Cambridge, MA","Auto","Bicycle",""
2,18,2012," MOUNT AUBURN ST & Sparks St Cambridge, MA","Auto","Pedestrian",""
4,10,2012," Concord Ave & FAYERWEATHER ST Cambridge, MA","Auto","Auto",""
4,11,2012," Massachusetts Ave & STATE ST Cambridge, MA","Auto","Auto",""
4,10,2012,"64 Callender St Cambridge, MA","Auto","Parked Vehicle",""
4,12,2012," Cambridge St & FAYETTE ST Cambridge, MA","Auto","Auto","Rain"
4,12,2012," FROST ST & ROSELAND ST Cambridge, MA","Auto","Parked Vehicle","Rain"
4,12,2012," Cambridgepark Dr &  Cambridge, MA","Auto","Miscellaneous","Rain"
4,13,2012," Portland St & Hampshire St Cambridge, MA","Auto","Bicycle",""
4,13,2012," Massachusetts Ave & Upland Rd Cambridge, MA","Auto","Auto",""
4,13,2012," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA","Auto","Auto",""
4,13,2012," Brattle St & Appleton St Cambridge, MA","Miscellaneous","Fixed Object",""
4,13,2012,"24 ELIOT ST Cambridge, MA","Auto","Bicycle",""
4,13,2012," Cardinal Medeiros Ave & Binney St Cambridge, MA","Auto","Auto",""
4,14,2012,"244 HURON AVE Cambridge, MA","Auto","Auto",""
4,14,2012,"27 JEFFERSON ST Cambridge, MA","Truck","Parked Vehicle",""
4,15,2012," SPRING ST & Lopez Ave Cambridge, MA","Auto","Miscellaneous",""
3,30,2012,"100 Cambridgeside Pl Cambridge, MA","Auto","Parked Vehicle",""
4,17,2012," PROSPECT ST & HARVARD ST Cambridge, MA","Auto","Auto",""
7,14,2012," Concord Ave & FAWCETT ST Cambridge, MA","Auto","Miscellaneous",""
4,18,2012," Brookline St & Franklin St Cambridge, MA","Auto","Auto",""
4,8,2012,"625 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
4,18,2012," Bigelow St &  Cambridge, MA","Auto","Miscellaneous",""
4,19,2012," MADISON AVE & Concord Ave Cambridge, MA","Bus (Other)","Parked Vehicle",""
4,19,2012," Gore St & SEVENTH ST Cambridge, MA","Auto","Bicycle",""
4,16,2012,"400 Cardinal Medeiros Ave Cambridge, MA","Auto","Fixed Object",""
4,4,2012," Concord Ave & SMITH PL Cambridge, MA","Auto","Miscellaneous",""
4,20,2012,"628 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
4,20,2012," Massachusetts Ave & Creighton St Cambridge, MA","Auto","Pedestrian",""
4,20,2012,"1617 Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
4,20,2012," Massachusetts Ave & EVERETT ST Cambridge, MA","Auto","Auto",""
4,20,2012,"111 FIFTH ST Cambridge, MA","Auto","Parked Vehicle",""
4,21,2012," Wendell St & OXFORD AVE Cambridge, MA","Auto","Pedestrian","Rain"
4,21,2012,"83 Trowbridge St Cambridge, MA","Auto","Auto","Rain"
4,21,2012," Concord Ave & SPINELLI PL Cambridge, MA","Auto","Fixed Object","Rain"
4,21,2012," Appian Way &  Cambridge, MA","Auto","Parked Vehicle","Rain"
4,21,2012," Massachusetts Ave & Albany St Cambridge, MA","Auto","Auto","Rain"
4,22,2012,"100 Cambridgeside Pl Cambridge, MA","Auto","Parked Vehicle","Rain"
4,22,2012," Tremont St & Carlisle St Cambridge, MA","Auto","Parked Vehicle","Rain"
4,22,2012," Vassar St & Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
4,20,2012," Massachusetts Ave & STATE ST Cambridge, MA","Auto","Bicycle",""
4,23,2012," Brattle St & Sparks St Cambridge, MA","Auto","Auto","Rain"
4,21,2012,"41 Wendell St Cambridge, MA","Auto","Parked Vehicle","Rain"
4,23,2012,"85` Putnam Ave Cambridge, MA","Auto","Pedestrian","Rain"
4,23,2012,"512 Massachusetts Ave Cambridge, MA","Taxi","Auto","Rain"
4,23,2012," Cambridge St & Columbia St Cambridge, MA","Auto","Auto","Rain"
4,7,2012," Brookline St & Franklin St Cambridge, MA","Taxi","Pedestrian",""
4,23,2012,"424 Massachusetts Ave Cambridge, MA","Auto","Pedestrian","Rain"
4,23,2012," Binney St & Third St Cambridge, MA","Auto","Fixed Object","Rain"
4,24,2012,"332 Broadway Cambridge, MA","Auto","Bicycle",""
4,24,2012," Sixth St & Bent St Cambridge, MA","Auto","Auto",""
4,21,2012," Broadway & QUINCY ST Cambridge, MA","Auto","Bicycle","Rain"
4,24,2012,"60 OXFORD AVE Cambridge, MA","Auto","Parked Vehicle",""
4,25,2012," Western Ave & Blackstone St Cambridge, MA","Auto","Truck","Rain"
4,25,2012,"121 Richdale Ave Cambridge, MA","Auto","Auto","Rain"
4,25,2012," MAIN ST & Portland St Cambridge, MA","Auto","Parked Vehicle","Rain"
4,25,2012,"15 MAGAZINE ST Cambridge, MA","Auto","Auto","Rain"
4,10,2012," Cambridge St & Second St Cambridge, MA","Auto","Pedestrian",""
4,20,2012," Brattle St & FAYERWEATHER ST Cambridge, MA","Auto","Pedestrian",""
4,27,2012,"369 Western Ave Cambridge, MA","Auto","Auto","Rain"
4,26,2012," Raymond St & Upland Rd Cambridge, MA","Auto","Auto","Rain"
4,26,2012,"  &  Cambridge, MA","Auto","Fixed Object","Rain"
4,27,2012," PLEASANT ST & Western Ave Cambridge, MA","Auto","Auto","Rain"
4,27,2012," Massachusetts Ave & Cameron Ave Cambridge, MA","Auto","Auto","Rain"
4,27,2012," JFK St & MEMORIAL DR Cambridge, MA","Auto","Bicycle","Rain"
4,28,2012,"1621 Cambridge St Cambridge, MA","Auto","Parked Vehicle",""
4,28,2012,"6 Cambridgeside Pl Cambridge, MA","Auto","Auto",""
4,28,2012," HURLEY ST & Second St Cambridge, MA","Auto","Parked Vehicle",""
4,28,2012,"1440 Massachusetts Ave Cambridge, MA","Auto","Auto",""
4,28,2012,"","Auto","Auto",""
4,28,2012,"93 Belmont St Cambridge, MA","Auto","Parked Vehicle",""
4,28,2012," Cambridgeside Pl &  Cambridge, MA","Auto","Parked Vehicle",""
4,29,2012,"2535 Massachusetts Ave Cambridge, MA","Moped","Auto",""
4,29,2012," Cambridge St & PARKER ST Cambridge, MA","Auto","Bicycle",""
4,30,2012,"25 EIGHTH ST Cambridge, MA","Auto","Auto",""
3,7,2012," Bennett St & University Rd Cambridge, MA","Auto","Miscellaneous",""
4,29,2012," HURON AVE & GROVE AVE Cambridge, MA","Auto","Auto",""
5,2,2012," Massachusetts Ave & EXETER PARK Cambridge, MA","Auto","Auto",""
5,1,2012," MASON ST & PHILLIPS PL Cambridge, MA","Bus (Other)","Parked Vehicle","Rain"
5,3,2012,"1643 Cambridge St Cambridge, MA","Auto","Fixed Object","Rain"
5,1,2012,"33 ST SAUVEUR CT Cambridge, MA","Auto","Auto","Rain"
5,2,2012," Massachusetts Ave & GARFIELD ST Cambridge, MA","Auto","Auto",""
5,2,2012," KIRKLAND ST & OXFORD AVE Cambridge, MA","Auto","Fixed Object",""
5,3,2012,"33 Concord Ave Cambridge, MA","Auto","Auto","Rain"
5,3,2012,"10 GARDEN ST Cambridge, MA","Auto","Auto","Rain"
4,26,2012," MAGAZINE ST & GRANITE ST Cambridge, MA","Auto","Bicycle","Rain"
4,28,2012," Porter Sq &  Cambridge, MA","Auto","Parked Vehicle",""
5,3,2012," JFK St & MOUNT AUBURN ST Cambridge, MA","Auto","Pedestrian","Rain"
5,3,2012," Massachusetts Ave & Wendell St Cambridge, MA","Auto","Auto","Rain"
5,3,2012,"1414 Cambridge St Cambridge, MA","Auto","Bicycle","Rain"
5,3,2012,"20 PROSPECT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
5,3,2012,"70 Rindge Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
5,4,2012," Massachusetts Ave & PEARL ST Cambridge, MA","Auto","Auto","Fog-Rain"
5,3,2012,"77 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Rain"
5,4,2012,"1558 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
5,4,2012,"6 PRENTISS ST Cambridge, MA","Auto","Auto","Fog-Rain"
5,4,2012,"211 Alewife Brook Pky Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
5,4,2012," GARDEN ST & Appian Way Cambridge, MA","Truck","Auto","Fog-Rain"
5,5,2012," Columbia St & Harrington Ter Cambridge, MA","Auto","Auto","Fog-Rain"
5,5,2012," GARDEN ST & Appian Way Cambridge, MA","Auto","Bus (Other)","Fog-Rain"
5,5,2012," Webster Ave & ELM ST Cambridge, MA","Auto","Auto","Fog-Rain"
5,5,2012,"1878 Massachusetts Ave Cambridge, MA","Auto","Pedestrian","Fog-Rain"
5,5,2012," Concord Ave & Craigie St Cambridge, MA","Auto","Bicycle","Fog-Rain"
5,6,2012,"44 JFK St Cambridge, MA","Auto","Bicycle","Fog"
5,6,2012,"2600 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Fog"
5,6,2012," Washington Ave & PINE ST Cambridge, MA","Auto","Auto","Fog"
5,7,2012," MOUNT AUBURN ST & Coolidge Hill Rd Cambridge, MA","Auto","Auto",""
5,6,2012," Peabody St & Massachusetts Ave Cambridge, MA","Bus (Other)","Auto","Fog"
5,7,2012," River St & Franklin St Cambridge, MA","Auto","Auto",""
5,7,2012,"130 SMITH PL Cambridge, MA","Truck","Auto",""
5,7,2012,"2 University Pl Cambridge, MA","Auto","Bicycle",""
5,7,2012," HURON AVE & Appleton St Cambridge, MA","Auto","Bicycle",""
5,4,2012," HURON AVE & Concord Ave Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
5,7,2012,"185 Alewife Brook Pky Cambridge, MA","Auto","Pedestrian",""
5,8,2012,"463 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
5,8,2012," PACIFIC ST & Landsdowne St Cambridge, MA","Bus (Other)","Parked Vehicle","Rain"
5,8,2012,"328 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
5,9,2012," River St & MONTAGUE ST Cambridge, MA","Auto","Auto","Rain"
5,9,2012," HARVARD ST & QUINCY ST Cambridge, MA","Auto","Auto","Rain"
5,9,2012," Portland St & Hampshire St Cambridge, MA","Auto","Bicycle","Rain"
5,9,2012," Broadway & FELTON ST Cambridge, MA","Auto","Auto","Rain"
1,1,2012,"  &  Cambridge, MA","","","Rain"
5,9,2012," Raymond St & Bates St Cambridge, MA","Auto","Auto","Rain"
5,9,2012," Western Ave & HEWS ST Cambridge, MA","Auto","Auto","Rain"
5,9,2012,"35 White St Cambridge, MA","Auto","Parked Vehicle","Rain"
5,7,2012,"33 Concord Ave Cambridge, MA","Auto","Parked Vehicle",""
5,7,2012," MAIN ST & Windsor St Cambridge, MA","Auto","Auto",""
5,8,2012,"2211 Massachusetts Ave Cambridge, MA","Auto","Fixed Object","Rain"
5,9,2012," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Auto","Rain"
5,9,2012,"68 Haskell St Cambridge, MA","Auto","Auto","Rain"
5,9,2012,"1816 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
5,9,2012," STEARNS ST & SHERMAN ST Cambridge, MA","Auto","Auto","Rain"
5,10,2012,"AM RD","Van","Truck","Rain"
5,10,2012,"16 GARDEN ST Cambridge, MA","Taxi","Bicycle","Rain"
5,10,2012," Cambridge Ctr & Third St Cambridge, MA","Truck","Fixed Object","Rain"
5,11,2012," Massachusetts Ave & Inman Pl Cambridge, MA","Auto","Auto",""
5,11,2012," OXFORD AVE & Wendell St Cambridge, MA","Auto","Auto",""
5,11,2012,"5 HERBERT ST Cambridge, MA","Auto","Parked Vehicle",""
5,12,2012,"211 Alewife Brook Pky Cambridge, MA","Auto","Parked Vehicle",""
5,12,2012," Bow St &  Cambridge, MA","Auto","Auto",""
5,13,2012," MOUNT AUBURN ST & Willard St Cambridge, MA","Auto","Fixed Object",""
5,15,2012," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Auto","Rain"
5,14,2012," MOUNT AUBURN ST & Aberdeen Ct Cambridge, MA","Auto","Bicycle","Rain"
5,14,2012," Cambridge St & Sixth St Cambridge, MA","Auto","Bicycle","Rain"
5,14,2012," Watson St &  Cambridge, MA","Auto","Parked Vehicle","Rain"
5,14,2012," Third St & Kendall Sq Cambridge, MA","Auto","Bicycle","Rain"
5,14,2012,"94 OXFORD AVE Cambridge, MA","Auto","Parked Vehicle","Rain"
5,15,2012,"211 Alewife Brook Pky Cambridge, MA","Auto","Parked Vehicle","Rain"
5,15,2012," Broadway & ELLERY ST Cambridge, MA","Auto","Auto","Rain"
5,15,2012," Putnam Ave & PEARL ST Cambridge, MA","Auto","Auto","Rain"
5,15,2012," Church St &  Cambridge, MA","Auto","Auto","Rain"
5,15,2012," Massachusetts Ave & LINNAEAN ST Cambridge, MA","Taxi","Auto","Rain"
5,16,2012,"292 Cambridge St Cambridge, MA","Auto","Bicycle","Rain"
5,16,2012,"22 MAGNOLIA AVE Cambridge, MA","Auto","Auto","Rain"
